CryptoID,Date,Open,High,Low,Close,Adj Close,Volume
BTC-GBP,2019-08-17,8525.694336,8602.980469,8301.806641,8421.185547,8421.185547,11339943380
BTC-GBP,2019-08-18,8422.224609,8630.649414,8328.470703,8509.428711,8509.428711,10692346907
BTC-GBP,2019-08-19,8512.601563,9001.37793,8487.921875,9001.37793,9001.37793,13225152992
BTC-GBP,2019-08-20,9000.844727,9024.697266,8749.34375,8850.617188,8850.617188,12378164526
BTC-GBP,2019-08-21,8850.513672,8899.384766,8217.352539,8357.148438,8357.148438,16052345332
BTC-GBP,2019-08-22,8360.825195,8417.672852,8100.977539,8268.370117,8268.370117,13953977975
BTC-GBP,2019-08-23,8273.975586,8505.004883,8230.860352,8476.923828,8476.923828,12727664010
BTC-GBP,2019-08-24,8476.662109,8485.790039,8130.231445,8275.592773,8275.592773,12585327996
BTC-GBP,2019-08-25,8276.225586,8392.393555,8156.552246,8268.792969,8268.792969,11543630681
BTC-GBP,2019-08-26,8259.151367,8574.233398,8259.151367,8484.326172,8484.326172,15084589148
BTC-GBP,2019-08-27,8486.008789,8496.753906,8213.191406,8292.351563,8292.351563,12018727562
BTC-GBP,2019-08-28,8307.058594,8406.414063,7945.97998,7983.849121,7983.849121,14408438323
BTC-GBP,2019-08-29,7986.007324,7986.007324,7727.988281,7804.203613,7804.203613,13988086540
BTC-GBP,2019-08-30,7809.47998,7937.382324,7739.118164,7893.874023,7893.874023,11181220937
BTC-GBP,2019-08-31,7893.352539,7955.595215,7839.285645,7920.595215,7920.595215,9420833717
BTC-GBP,2019-09-01,7920.537109,8056.54834,7882.02002,8025.618164,8025.618164,9413438943
BTC-GBP,2019-09-02,8025.189941,8616.050781,8064.763184,8575.850586,8575.850586,14295986098
BTC-GBP,2019-09-03,8575.167969,8892.500977,8599.452148,8785.59375,8785.59375,16031191482
BTC-GBP,2019-09-04,8785.09668,8805.973633,8563.558594,8651.250977,8651.250977,13671725197
BTC-GBP,2019-09-05,8646.141602,8685.657227,8537.154297,8581.749023,8581.749023,11807923426
BTC-GBP,2019-09-06,8583.255859,8860.083008,8373.012695,8428.624023,8428.624023,15904725531
BTC-GBP,2019-09-07,8429.135742,8595.077148,8425.054688,8561.361328,8561.361328,12460655533
BTC-GBP,2019-09-08,8562.060547,8625.166992,8479.089844,8500.837891,8500.837891,11129988218
BTC-GBP,2019-09-09,8501.686523,8510.723633,8260.549805,8371.928711,8371.928711,14253734693
BTC-GBP,2019-09-10,8372.491211,8419.759766,8115.692383,8188.69043,8188.69043,12066779174
BTC-GBP,2019-09-11,8194.130859,8263.026367,8075.785645,8252.369141,8252.369141,12508688124
BTC-GBP,2019-09-12,8251.100586,8464.856445,8192.606445,8443.320313,8443.320313,12428452346
BTC-GBP,2019-09-13,8447.359375,8465.53125,8184.294434,8285.12207,8285.12207,11283376583
BTC-GBP,2019-09-14,8273.012695,8333.694336,8230.268555,8282.451172,8282.451172,10769785045
BTC-GBP,2019-09-15,8281.185547,8305.628906,8246.348633,8280.395508,8280.395508,9637336192
BTC-GBP,2019-09-16,8280.530273,8322.186523,8200.339844,8271.791016,8271.791016,12202419045
BTC-GBP,2019-09-17,8274.016602,8236.758789,8219.837891,8192.095703,8192.095703,12242305276
BTC-GBP,2019-09-18,8197.314453,8227.453125,8182.078613,8177.567383,8177.567383,12965489944
BTC-GBP,2019-09-19,8179.369629,8258.897461,7892.722656,8197.044922,8197.044922,15918910635
BTC-GBP,2019-09-20,8196.967773,8214.236328,8109.579102,8163.385254,8163.385254,11813504898
BTC-GBP,2019-09-21,8164.994629,8168.562012,8018.317871,8033.558594,8033.558594,10764043294
BTC-GBP,2019-09-22,8037.084961,8077.4375,7955.63916,8075.819824,8075.819824,10585289084
BTC-GBP,2019-09-23,8073.871582,8067.450195,7790.479004,7825.236816,7825.236816,12180972636
BTC-GBP,2019-09-24,7825.234863,7885.288574,6700.684082,6904.547852,6904.547852,20025787062
BTC-GBP,2019-09-25,6890.821777,7007.07373,6698.397461,6867.114746,6867.114746,17594399031
BTC-GBP,2019-09-26,6867.662109,6919.087891,6392.59375,6585.660156,6585.660156,15621196929
BTC-GBP,2019-09-27,6580.901367,6730.288086,6466.783691,6714.279297,6714.279297,13351463150
BTC-GBP,2019-09-28,6713.813965,6741.757813,6611.419922,6709.289063,6709.289063,11505948924
BTC-GBP,2019-09-29,6709.388184,6722.138184,6495.834473,6592.536133,6592.536133,10603318845
BTC-GBP,2019-09-30,6592.569336,6760.825195,6365.459473,6748.894531,6748.894531,13927220768
BTC-GBP,2019-10-01,6753.657227,6897.45752,6703.51709,6787.889648,6787.889648,12452060072
BTC-GBP,2019-10-02,6788.651367,6821.671387,6709.257813,6821.671387,6821.671387,10668277182
BTC-GBP,2019-10-03,6819.828125,6837.510254,6564.251953,6692.848633,6692.848633,11075478550
BTC-GBP,2019-10-04,6692.445313,6692.899902,6610.367676,6653.621582,6653.621582,10653865294
BTC-GBP,2019-10-05,6657.035156,6661.39502,6543.265625,6608.429688,6608.429688,9890955278
BTC-GBP,2019-10-06,6607.113281,6616.463379,6453.712891,6476.685059,6476.685059,10670616960
BTC-GBP,2019-10-07,6477.466797,6751.122559,6424.280762,6710.460938,6710.460938,14656706739
BTC-GBP,2019-10-08,6711.459473,6774.747559,6702.50293,6734.477051,6734.477051,12760786845
BTC-GBP,2019-10-09,6735.342773,7064.969727,6688.319336,7038.191895,7038.191895,15872390782
BTC-GBP,2019-10-10,7029.626953,7051.26416,6928.652344,6905.327637,6905.327637,14169103099
BTC-GBP,2019-10-11,6904.354004,7004.880859,6576.644043,6581.053223,6581.053223,15503634684
BTC-GBP,2019-10-12,6576.235352,6654.983887,6574.397949,6592.756348,6592.756348,11492776297
BTC-GBP,2019-10-13,6593.030762,6697.230957,6561.706543,6594.588379,6594.588379,10943384292
BTC-GBP,2019-10-14,6594.451172,6673.45459,6593.480957,6640.900391,6640.900391,12014641485
BTC-GBP,2019-10-15,6639.92627,6670.933105,6399.285645,6430.802246,6430.802246,11928709212
BTC-GBP,2019-10-16,6430.257813,6430.288086,6212.455566,6277.320313,6277.320313,12536382878
BTC-GBP,2019-10-17,6277.543457,6326.05957,6241.767578,6297.825195,6297.825195,11123159543
BTC-GBP,2019-10-18,6295.510742,6327.958496,6127.171875,6142.248047,6142.248047,12057376535
BTC-GBP,2019-10-19,6142.70752,6226.54248,6120.346191,6154.075195,6154.075195,10629306758
BTC-GBP,2019-10-20,6161.19873,6397.696777,6123.937988,6373.911133,6373.911133,12019188748
BTC-GBP,2019-10-21,6376.265625,6396.245117,6311.297852,6355.208496,6355.208496,12233456532
BTC-GBP,2019-10-22,6354.962402,6415.435059,6266.07373,6270.050781,6270.050781,13042260988
BTC-GBP,2019-10-23,6268.518066,6293.513184,5784.990234,5816.51416,5816.51416,16984249114
BTC-GBP,2019-10-24,5812.6875,5834.002441,5766.545898,5837.412598,5837.412598,12673291656
BTC-GBP,2019-10-25,5835.242676,6777.558594,5825.015137,6753.77002,6753.77002,22384726759
BTC-GBP,2019-10-26,6759.132813,7813.953613,6754.246582,7207.436035,7207.436035,34689547850
BTC-GBP,2019-10-27,7204.890137,7600.733398,7104.192383,7446.574219,7446.574219,25409799318
BTC-GBP,2019-10-28,7457.010742,7649.962891,7200.35791,7200.35791,7200.35791,24074647823
BTC-GBP,2019-10-29,7194.361816,7403.255859,7178.697754,7328.546875,7328.546875,22097358397
BTC-GBP,2019-10-30,7324.48584,7327.914551,7057.125,7135.303223,7135.303223,21475166387
BTC-GBP,2019-10-31,7132.769531,7247.712891,6974.810547,7109.577148,7109.577148,20544246525
BTC-GBP,2019-11-01,7105.254883,7167.300293,7045.374512,7156.055176,7156.055176,18795688760
BTC-GBP,2019-11-02,7155.03418,7245.777344,7147.15625,7205.004395,7205.004395,16413748704
BTC-GBP,2019-11-03,7205.057617,7248.133301,7066.51709,7139.003418,7139.003418,16335375773
BTC-GBP,2019-11-04,7139.198242,7380.672852,7104.145508,7302.200684,7302.200684,20302596448
BTC-GBP,2019-11-05,7302.505859,7340.432129,7182.712891,7253.519531,7253.519531,20340547668
BTC-GBP,2019-11-06,7252.228516,7317.312988,7236.805664,7280.433594,7280.433594,17992410565
BTC-GBP,2019-11-07,7273.833496,7288.937012,7181.479492,7228.910645,7228.910645,17706821503
BTC-GBP,2019-11-08,7227.200195,7237.936035,6847.057617,6892.275879,6892.275879,19047391024
BTC-GBP,2019-11-09,6895.867676,6960.328613,6883.103516,6899.087402,6899.087402,13760182887
BTC-GBP,2019-11-10,6898.231934,7117.853516,6893.278809,7077.663574,7077.663574,16091209360
BTC-GBP,2019-11-11,7078.750977,7100.652344,6794.479492,6814.041016,6814.041016,15767681979
BTC-GBP,2019-11-12,6815.568848,6902.503906,6763.499023,6859.370117,6859.370117,15802807935
BTC-GBP,2019-11-13,6856.546387,6874.179199,6819.307129,6852.995605,6852.995605,13650931074
BTC-GBP,2019-11-14,6855.854004,6868.306641,6749.192871,6760.416504,6760.416504,14816189778
BTC-GBP,2019-11-15,6758.563477,6782.395508,6575.754395,6581.157715,6581.157715,16892215015
BTC-GBP,2019-11-16,6580.518066,6658.660156,6567.194336,6626.702637,6626.702637,12783663175
BTC-GBP,2019-11-17,6625.703125,6757.062988,6586.06543,6639.121582,6639.121582,14449022453
BTC-GBP,2019-11-18,6636.029297,6673.444336,6380.827637,6416.929199,6416.929199,16664962022
BTC-GBP,2019-11-19,6413.723145,6490.727051,6259.635254,6347.577148,6347.577148,16308491541
BTC-GBP,2019-11-20,6345.617676,6382.773438,6196.972168,6210.151367,6210.151367,16063927276
BTC-GBP,2019-11-21,6207.348145,6269.916992,5888.943359,5915.924316,5915.924316,17427307681
BTC-GBP,2019-11-22,5916.558594,5959.206055,5394.434082,5684.909668,5684.909668,26678873074
BTC-GBP,2019-11-23,5684.587402,5798.412598,5571.8125,5763.771484,5763.771484,16368473192
BTC-GBP,2019-11-24,5764.423828,5772.170898,5470.263184,5484.759277,5484.759277,23683667490
BTC-GBP,2019-11-25,5478.580566,5671.40332,5150.835938,5540.733398,5540.733398,33095866003
BTC-GBP,2019-11-26,5539.977539,5676.794922,5519.565918,5612.247559,5612.247559,16428084912
BTC-GBP,2019-11-27,5614.19873,5904.363281,5421.723145,5824.98877,5824.98877,18554958632
BTC-GBP,2019-11-28,5828.976563,5976.204102,5772.568848,5779.974121,5779.974121,14753801071
BTC-GBP,2019-11-29,5782.778809,6014.805176,5778.646484,6003.671387,6003.671387,15246336371
BTC-GBP,2019-11-30,6005.847656,6061.577148,5813.847656,5855.449707,5855.449707,13272635786
BTC-GBP,2019-12-01,5856.98584,5856.98584,5640.181152,5749.824707,5749.824707,14498458610
BTC-GBP,2019-12-02,5749.626465,5788.39502,5599.692871,5658.900879,5658.900879,13202094308
BTC-GBP,2019-12-03,5660.437012,5706.919922,5568.195313,5631.746582,5631.746582,11384430879
BTC-GBP,2019-12-04,5631.730957,5755.540039,5504.486328,5531.852051,5531.852051,16525482973
BTC-GBP,2019-12-05,5532.772949,5893.789063,5517.223633,5660.236816,5660.236816,14299020546
BTC-GBP,2019-12-06,5661.950195,5745.279297,5630.042969,5745.279297,5745.279297,13782332752
BTC-GBP,2019-12-07,5745.483887,5777.97998,5729.075684,5752.314453,5752.314453,11764255239
BTC-GBP,2019-12-08,5748.584961,5811.974121,5691.301758,5756.867676,5756.867676,11727756779
BTC-GBP,2019-12-09,5754.926758,5792.636719,5606.111328,5630.115723,5630.115723,13595854231
BTC-GBP,2019-12-10,5627.251465,5645.828125,5498.23291,5543.70752,5543.70752,13900195816
BTC-GBP,2019-12-11,5543.004883,5570.797363,5449.331055,5468.038086,5468.038086,12387393354
BTC-GBP,2019-12-12,5467.516602,5520.46582,5431.33252,5376.049805,5376.049805,14048189973
BTC-GBP,2019-12-13,5377.184082,5468.463867,5424.251953,5452.721191,5452.721191,12845381627
BTC-GBP,2019-12-14,5452.134766,5482.087891,5323.354004,5343.954102,5343.954102,12853851930
BTC-GBP,2019-12-15,5343.628418,5389.174805,5196.529297,5356.401855,5356.401855,12642379397
BTC-GBP,2019-12-16,5357.421387,5374.188477,5173.005371,5224.677734,5224.677734,15233768309
BTC-GBP,2019-12-17,5223.799805,5280.015625,5016.808105,5060.597168,5060.597168,17042985554
BTC-GBP,2019-12-18,5066.071289,5599.5625,5004.386719,5561.260254,5561.260254,24330903351
BTC-GBP,2019-12-19,5561.862305,5615.133301,5376.362793,5532.994629,5532.994629,19899088165
BTC-GBP,2019-12-20,5537.444336,5581.087891,5436.240723,5551.01709,5551.01709,17404611690
BTC-GBP,2019-12-21,5552.383789,5554.408203,5469.445313,5529.749023,5529.749023,14850676678
BTC-GBP,2019-12-22,5529.772461,5781.24707,5511.310059,5776.291992,5776.291992,17790089536
BTC-GBP,2019-12-23,5774.226074,5926.753418,5661.190918,5683.289551,5683.289551,21504091871
BTC-GBP,2019-12-24,5682.334961,5816.314941,5610.069824,5662.338379,5662.338379,17778869575
BTC-GBP,2019-12-25,5664.831055,5676.713379,5584.245117,5608.570313,5608.570313,16620675269
BTC-GBP,2019-12-26,5608.29541,5678.9375,5547.717773,5569.683105,5569.683105,17532393881
BTC-GBP,2019-12-27,5569.047363,5622.739258,5527.592285,5573.462402,5573.462402,17413884692
BTC-GBP,2019-12-28,5572.653809,5656.759277,5571.02832,5594.793457,5594.793457,16334612536
BTC-GBP,2019-12-29,5594.531738,5739.319336,5565.646484,5669.785645,5669.785645,17144787650
BTC-GBP,2019-12-30,5667.967773,5681.291504,5544.976074,5561.820313,5561.820313,17444384666
BTC-GBP,2019-12-31,5562.921387,5554.905273,5413.182129,5424.692871,5424.692871,15962748163
BTC-GBP,2020-01-01,5425.667969,5472.48584,5407.095215,5433.849121,5433.849121,14011191757
BTC-GBP,2020-01-02,5435.643066,5437.121094,5277.165039,5313.35791,5313.35791,15822688746
BTC-GBP,2020-01-03,5312.565918,5662.306641,5263.736328,5615.14209,5615.14209,21491142914
BTC-GBP,2020-01-04,5615.517578,5678.214355,5588.101563,5665.424805,5665.424805,14100590057
BTC-GBP,2020-01-05,5665.268066,5764.659668,5659.478027,5666.796875,5666.796875,15082067804
BTC-GBP,2020-01-06,5666.135254,5908.266113,5664.085938,5898.515625,5898.515625,17671710226
BTC-GBP,2020-01-07,5898.107422,6239.528809,5897.762695,6225.827637,6225.827637,21938626781
BTC-GBP,2020-01-08,6224.487793,6401.798828,6072.944336,6165.646484,6165.646484,24168949904
BTC-GBP,2020-01-09,6167.50293,6167.50293,6002.575684,6028.277832,6028.277832,18397587305
BTC-GBP,2020-01-10,6027.692871,6250.713379,5917.29541,6250.713379,6250.713379,21978257332
BTC-GBP,2020-01-11,6247.373535,6290.364746,6146.152832,6152.196289,6152.196289,19534741955
BTC-GBP,2020-01-12,6148.923828,6276.599121,6130.397949,6280.62793,6280.62793,17558508773
BTC-GBP,2020-01-13,6278.541504,6284.530762,6217.458984,6270.76123,6270.76123,17311099294
BTC-GBP,2020-01-14,6268.25,6818.57666,6268.25,6779.11377,6779.11377,34435396111
BTC-GBP,2020-01-15,6777.254883,6834.349121,6645.005859,6753.805664,6753.805664,30753540500
BTC-GBP,2020-01-16,6758.001465,6780.8125,6600.482422,6670.843262,6670.843262,23944956505
BTC-GBP,2020-01-17,6671.932617,6862.324707,6636.741211,6860.313477,6860.313477,27945260222
BTC-GBP,2020-01-18,6858.911133,6924.207031,6782.171875,6870.894043,6870.894043,24845595776
BTC-GBP,2020-01-19,6869.84668,7041.117188,6622.936523,6693.309082,6693.309082,26306070674
BTC-GBP,2020-01-20,6692.068848,6723.242676,6586.069336,6657.623535,6657.623535,20318489828
BTC-GBP,2020-01-21,6658.660156,6713.472656,6547.580566,6704.25293,6704.25293,18472117135
BTC-GBP,2020-01-22,6702.962402,6737.684082,6576.589355,6604.870605,6604.870605,17195433052
BTC-GBP,2020-01-23,6604.699219,6608.638672,6359.032227,6407.404297,6407.404297,19642284036
BTC-GBP,2020-01-24,6406.681641,6510.118652,6312.220703,6459.642578,6459.642578,18661182940
BTC-GBP,2020-01-25,6455.577148,6469.600098,6345.512207,6400.298828,6400.298828,15027615187
BTC-GBP,2020-01-26,6397.669434,6579.546387,6367.907227,6581.921875,6581.921875,16979718795
BTC-GBP,2020-01-27,6582.288574,6877.010742,6582.288574,6823.26416,6823.26416,21938532804
BTC-GBP,2020-01-28,6825.335938,7166.911621,6821.456055,7185.750488,7185.750488,26412181522
BTC-GBP,2020-01-29,7184.890137,7227.836426,7122.418457,7154.509766,7154.509766,23562056888
BTC-GBP,2020-01-30,7154.039551,7297.174316,7088.396973,7266.925293,7266.925293,24744391557
BTC-GBP,2020-01-31,7266.405273,7271.945801,7027.01123,7081.268066,7081.268066,22289577654
BTC-GBP,2020-02-01,7078.108887,7148.512695,7053.027344,7113.337402,7113.337402,19631538836
BTC-GBP,2020-02-02,7111.023926,7170.833984,6980.768555,7089.167969,7089.167969,23393747684
BTC-GBP,2020-02-03,7089.409668,7239.958984,7117.526855,7151.066895,7151.066895,23802797372
BTC-GBP,2020-02-04,7150.544434,7184.169434,6999.204102,7045.691406,7045.691406,22940746620
BTC-GBP,2020-02-05,7047.57373,7464.257813,7032.922852,7397.789551,7397.789551,27104326839
BTC-GBP,2020-02-06,7401.172852,7583.76123,7345.841309,7525.379395,7525.379395,29103486899
BTC-GBP,2020-02-07,7522.440918,7604.714355,7522.440918,7601.41748,7601.41748,26788800747
BTC-GBP,2020-02-08,7599.1875,7664.120605,7510.601563,7655.095703,7655.095703,27292661830
BTC-GBP,2020-02-09,7654.145508,7860.19873,7643.667969,7847.554199,7847.554199,27776355173
BTC-GBP,2020-02-10,7846.69043,7878.763184,7581.021484,7630.949219,7630.949219,30492907973
BTC-GBP,2020-02-11,7630.39209,7884.38623,7513.16748,7879.247559,7879.247559,29058729935
BTC-GBP,2020-02-12,7874.733398,8016.665527,7874.733398,7970.124023,7970.124023,33532312134
BTC-GBP,2020-02-13,7968.507813,8073.079102,7790.476074,7829.362793,7829.362793,37831626132
BTC-GBP,2020-02-14,7827.194336,7910.891113,7756.331055,7903.762695,7903.762695,33216785920
BTC-GBP,2020-02-15,7905.09668,7926.32666,7568.294434,7579.789063,7579.789063,33620546735
BTC-GBP,2020-02-16,7579.601563,7705.904785,7451.762695,7611.604004,7611.604004,33233062674
BTC-GBP,2020-02-17,7613.233398,7616.144531,7308.083984,7450.430664,7450.430664,35366573706
BTC-GBP,2020-02-18,7451.267578,7818.044434,7410.635254,7801.872559,7801.872559,36363896971
BTC-GBP,2020-02-19,7803.258789,7887.40918,7438.683105,7451.858398,7451.858398,36350441887
BTC-GBP,2020-02-20,7448.716309,7459.172852,7382.884277,7458.550781,7458.550781,34873098483
BTC-GBP,2020-02-21,7461.117188,7497.26123,7443.290527,7473.535156,7473.535156,31579800211
BTC-GBP,2020-02-22,7474.51123,7482.631348,7407.403809,7455.589355,7455.589355,27650684956
BTC-GBP,2020-02-23,7455.694824,7672.421387,7451.430176,7661.954102,7661.954102,31795910667
BTC-GBP,2020-02-24,7659.69043,7684.599121,7373.087891,7466.243652,7466.243652,34878329452
BTC-GBP,2020-02-25,7467.124023,7468.592773,7155.682129,7184.443848,7184.443848,32697295369
BTC-GBP,2020-02-26,7181.817383,7198.202637,6742.823242,6834.669922,6834.669922,39068480533
BTC-GBP,2020-02-27,6838.211914,6935.417969,6642.071777,6815.493652,6815.493652,35278278681
BTC-GBP,2020-02-28,6818.778809,6898.780273,6593.657715,6763.994629,6763.994629,34789575018
BTC-GBP,2020-02-29,6763.025391,6844.466309,6707.100586,6707.100586,6707.100586,27915918641
BTC-GBP,2020-03-01,6707.29541,6806.37793,6607.037598,6699.615234,6699.615234,27658635464
BTC-GBP,2020-03-02,6700.249023,6995.759766,6676.280273,6946.929688,6946.929688,33567116324
BTC-GBP,2020-03-03,6943.575684,6959.537109,6798.040527,6854.798828,6854.798828,33063206649
BTC-GBP,2020-03-04,6855.388184,6902.653809,6804.252441,6801.722656,6801.722656,26993812763
BTC-GBP,2020-03-05,6805.637695,7061.011719,6803.283203,7010.438965,7010.438965,30654043799
BTC-GBP,2020-03-06,7010.088379,7044.338379,6970.625,6991.336426,6991.336426,31288908625
BTC-GBP,2020-03-07,6990.612305,7022.161133,6813.350586,6828.071777,6828.071777,27754554853
BTC-GBP,2020-03-08,6826.732422,6831.436523,6186.974609,6191.536133,6191.536133,30524340188
BTC-GBP,2020-03-09,6193.849609,6248.970703,5853.841309,6061.294922,6061.294922,35905065124
BTC-GBP,2020-03-10,6060.149414,6248.026855,6039.475586,6127.224609,6127.224609,32700776107
BTC-GBP,2020-03-11,6127.503418,6159.702637,5948.584473,6172.640137,6172.640137,30180987674
BTC-GBP,2020-03-12,6174.346191,6185.749023,3866.912109,3954.907959,3954.907959,42948391633
BTC-GBP,2020-03-13,3992.33667,4683.551758,3274.499756,4534.398926,4534.398926,60437472614
BTC-GBP,2020-03-14,4542.036133,4584.537109,4176.911133,4238.277832,4238.277832,29465777778
BTC-GBP,2020-03-15,4238.848633,4701.335938,4212.945313,4351.603516,4351.603516,27436330936
BTC-GBP,2020-03-16,4345.885742,4345.885742,3723.083008,4087.799072,4087.799072,36983969777
BTC-GBP,2020-03-17,4078.09668,4396.534668,4064.784668,4311.259277,4311.259277,31864530120
BTC-GBP,2020-03-18,4312.483887,4608.335938,4276.476563,4506.921875,4506.921875,32589253727
BTC-GBP,2020-03-19,4512.925781,5527.562012,4549.176758,5390.021484,5390.021484,44400982099
BTC-GBP,2020-03-20,5390.422852,5807.23291,5065.976563,5320.838867,5320.838867,46732162954
BTC-GBP,2020-03-21,5327.48584,5474.793457,5092.551758,5309.069336,5309.069336,36475867805
BTC-GBP,2020-03-22,5309.491211,5458.966797,5014.60791,5017.383301,5017.383301,34508849183
BTC-GBP,2020-03-23,5018.347168,5570.233887,4993.766113,5535.162109,5535.162109,40107181175
BTC-GBP,2020-03-24,5552.698242,5795.591797,5504.458496,5712.036133,5712.036133,40898786652
BTC-GBP,2020-03-25,5715.35498,5769.5625,5490.070313,5641.162109,5641.162109,37649702185
BTC-GBP,2020-03-26,5636.187012,5677.598633,5534.312988,5505.164063,5505.164063,28950048736
BTC-GBP,2020-03-27,5507.580566,5534.999512,5192.050293,5194.536133,5194.536133,27768431073
BTC-GBP,2020-03-28,5192.493652,5192.691895,4911.950684,5011.794922,5011.794922,28008999024
BTC-GBP,2020-03-29,5014.549316,5018.4375,4755.244141,4756.294922,4756.294922,22788358245
BTC-GBP,2020-03-30,4759.102051,5254.059082,4739.960938,5199.858398,5199.858398,30004365300
BTC-GBP,2020-03-31,5200.476563,5274.251465,5152.687988,5189.779297,5189.779297,26427074175
BTC-GBP,2020-04-01,5188.710938,5340.64502,5004.837891,5335.962891,5335.962891,32585791174
BTC-GBP,2020-04-02,5335.962891,5736.306152,5316.745605,5482.285156,5482.285156,38460949906
BTC-GBP,2020-04-03,5485.329102,5700.922852,5452.755859,5489.023926,5489.023926,31773451914
BTC-GBP,2020-04-04,5493.096191,5607.688477,5458.940918,5598.374023,5598.374023,27053051964
BTC-GBP,2020-04-05,5594.306641,5611.324707,5474.791992,5558.00293,5558.00293,24151939145
BTC-GBP,2020-04-06,5555.482422,5938.369141,5550.174316,5938.369141,5938.369141,38297513009
BTC-GBP,2020-04-07,5939.890625,6033.380859,5785.498535,5815.242676,5815.242676,35851688580
BTC-GBP,2020-04-08,5817.567383,5969.450684,5806.252441,5918.463379,5918.463379,30312753558
BTC-GBP,2020-04-09,5921.584473,5916.407227,5784.103027,5863.468262,5863.468262,27956034533
BTC-GBP,2020-04-10,5864.854004,5864.854004,5449.401367,5514.893066,5514.893066,35041224843
BTC-GBP,2020-04-11,5516.457031,5564.445801,5455.062988,5510.628418,5510.628418,25084011182
BTC-GBP,2020-04-12,5509.812988,5717.175293,5472.061035,5594.810059,5594.810059,28699663473
BTC-GBP,2020-04-13,5590.416016,5590.416016,5335.021484,5465.358887,5465.358887,30835239416
BTC-GBP,2020-04-14,5463.956543,5516.340332,5410.755371,5419.585938,5419.585938,27017373953
BTC-GBP,2020-04-15,5422.068359,5495.615723,5296.964355,5304.621582,5304.621582,25786575280
BTC-GBP,2020-04-16,5303.298828,5714.873047,5243.564453,5699.457031,5699.457031,37466125741
BTC-GBP,2020-04-17,5699.255371,5729.388672,5642.96582,5672.633301,5672.633301,25990970692
BTC-GBP,2020-04-18,5669.520996,5811.544922,5667.087402,5801.719238,5801.719238,25938022818
BTC-GBP,2020-04-19,5804.323242,5819.990723,5729.286133,5757.722656,5757.722656,25075895813
BTC-GBP,2020-04-20,5755.679688,5801.572266,5497.973145,5530.940918,5530.940918,30336864758
BTC-GBP,2020-04-21,5529.193359,5586.051758,5555.294434,5594.391113,5594.391113,26498718822
BTC-GBP,2020-04-22,5593.672852,5804.043457,5586.981445,5776.083496,5776.083496,26983882806
BTC-GBP,2020-04-23,5779.409668,6067.858887,5730.830078,6015.187012,6015.187012,35218711872
BTC-GBP,2020-04-24,6018.794922,6125.759766,6018.794922,6106.67041,6106.67041,28011736449
BTC-GBP,2020-04-25,6106.33252,6177.783203,6083.032227,6122.064453,6122.064453,26640944581
BTC-GBP,2020-04-26,6122.228516,6225.214355,6115.16748,6210.40918,6210.40918,26742544201
BTC-GBP,2020-04-27,6210.046387,6275.489746,6210.046387,6275.489746,6275.489746,29110671152
BTC-GBP,2020-04-28,6276.592285,6284.536621,6215.599609,6278.592773,6278.592773,26690421128
BTC-GBP,2020-04-29,6278.314453,7114.916016,6244.777344,7057.032715,7057.032715,48271671899
BTC-GBP,2020-04-30,7054.33252,7571.401855,6783.673828,6882.849121,6882.849121,53231456350
BTC-GBP,2020-05-01,6894.15918,7213.971191,6890.169434,7090.678711,7090.678711,35249071244
BTC-GBP,2020-05-02,7094.11084,7204.597168,7047.965332,7189.726563,7189.726563,32102373745
BTC-GBP,2020-05-03,7185.741211,7333.051758,7063.646484,7145.557129,7145.557129,37827443673
BTC-GBP,2020-05-04,7144.172852,7199.328613,6946.449707,7161.51416,7161.51416,36736058621
BTC-GBP,2020-05-05,7161.656738,7267.721191,7115.512695,7236.208496,7236.208496,34680533717
BTC-GBP,2020-05-06,7239.72168,7633.133301,7205.169922,7520.293457,7520.293457,40058324809
BTC-GBP,2020-05-07,7514.72168,8077.619629,7416.717285,8039.832031,8039.832031,49372950784
BTC-GBP,2020-05-08,8027.425781,8066.852051,7887.197266,7933.799316,7933.799316,41738493328
BTC-GBP,2020-05-09,7932.380859,7991.187988,7722.593262,7733.275391,7733.275391,37535181303
BTC-GBP,2020-05-10,7731.077148,7734.632813,6766.977051,7052.648438,7052.648438,51003763110
BTC-GBP,2020-05-11,7051.927246,7335.576172,6790.696777,6976.056641,6976.056641,46324205488
BTC-GBP,2020-05-12,6983.023438,7289.691895,6949.149902,7185.369629,7185.369629,34392840350
BTC-GBP,2020-05-13,7186.112305,7617.002441,7186.112305,7573.682129,7573.682129,37221504806
BTC-GBP,2020-05-14,7574.777344,8019.384277,7580.10498,7957.521484,7957.521484,46130181959
BTC-GBP,2020-05-15,7957.987305,7974.785156,7649.775879,7706.900391,7706.900391,39788513530
BTC-GBP,2020-05-16,7711.066895,7901.888672,7651.129883,7747.23291,7747.23291,29879113017
BTC-GBP,2020-05-17,7745.510742,8115.705566,7724.539063,8002.923828,8002.923828,33171320794
BTC-GBP,2020-05-18,8007.024414,8180.092773,7894.704102,7973.972656,7973.972656,34290433039
BTC-GBP,2020-05-19,7974.373047,8033.689941,7818.408691,7938.505859,7938.505859,32029929616
BTC-GBP,2020-05-20,7935.47998,8011.38916,7721.90625,7781.742188,7781.742188,29863905958
BTC-GBP,2020-05-21,7781.544922,7820.019531,7249.279297,7430.397949,7430.397949,32175366784
