Date,Open,High,Low,Close,Adj Close,Volume
2020-03-08,0.000213,0.000212,0.000193,0.000206,0.000206,5130220
2020-03-09,0.000206,0.000211,0.000134,0.000210,0.000210,3250721
2020-03-10,0.000210,0.000216,0.000191,0.000203,0.000203,5328366
2020-03-11,0.000203,0.000317,0.000162,0.000203,0.000203,3712131
2020-03-12,0.000203,0.000245,0.000192,0.000209,0.000209,3522951
2020-03-13,0.000208,0.000209,0.000158,0.000179,0.000179,1872687
2020-03-14,0.000185,0.000201,0.000157,0.000176,0.000176,2842711
2020-03-15,0.000176,0.000273,0.000176,0.000270,0.000270,1549706
2020-03-16,0.000260,0.000277,0.000202,0.000214,0.000214,2271203
2020-03-17,0.000214,0.000254,0.000202,0.000237,0.000237,2077673
2020-03-18,0.000237,0.000252,0.000232,0.000244,0.000244,2486577
2020-03-19,0.000244,0.000314,0.000220,0.000313,0.000313,931761
2020-03-20,0.000313,0.000413,0.000265,0.000372,0.000372,2026694
2020-03-21,0.000372,0.000379,0.000322,0.000359,0.000359,2639741
2020-03-22,0.000359,0.000393,0.000329,0.000353,0.000353,1595823
2020-03-23,0.000353,0.000363,0.000322,0.000353,0.000353,1073224
2020-03-24,0.000354,0.000381,0.000347,0.000369,0.000369,917028
2020-03-25,0.000370,0.000442,0.000361,0.000380,0.000380,1862448
2020-03-26,0.000380,0.000445,0.000364,0.000430,0.000430,1875970
2020-03-27,0.000424,0.000435,0.000318,0.000392,0.000392,1644978
2020-03-28,0.000392,0.000398,0.000330,0.000361,0.000361,1392836
2020-03-29,0.000361,0.000366,0.000320,0.000330,0.000330,1141464
2020-03-30,0.000330,0.000356,0.000313,0.000345,0.000345,1495354
2020-03-31,0.000345,0.000371,0.000344,0.000355,0.000355,948047
2020-04-01,0.000355,0.000367,0.000346,0.000350,0.000350,647708
2020-04-02,0.000350,0.000364,0.000348,0.000362,0.000362,1899546
2020-04-03,0.000362,0.000366,0.000333,0.000360,0.000360,780258
2020-04-04,0.000360,0.000367,0.000352,0.000360,0.000360,995052
2020-04-05,0.000360,0.000367,0.000350,0.000358,0.000358,1433604
2020-04-06,0.000364,0.000427,0.000351,0.000427,0.000427,267475
2020-04-07,0.000432,0.000441,0.000414,0.000420,0.000420,1314249
2020-04-08,0.000420,0.000455,0.000375,0.000442,0.000442,1465833
2020-04-09,0.000442,0.000479,0.000432,0.000479,0.000479,496193
2020-04-10,0.000479,0.000516,0.000339,0.000341,0.000341,755521
2020-04-11,0.000341,0.000422,0.000335,0.000399,0.000399,2564002
2020-04-12,0.000399,0.000461,0.000399,0.000459,0.000459,90668
2020-04-13,0.000460,0.000460,0.000396,0.000404,0.000404,1601231
2020-04-14,0.000404,0.000461,0.000396,0.000435,0.000435,905016
2020-04-15,0.000435,0.000453,0.000422,0.000428,0.000428,2016504
2020-04-16,0.000427,0.000449,0.000427,0.000449,0.000449,2266223
2020-04-17,0.000449,0.000539,0.000424,0.000527,0.000527,1898485
2020-04-18,0.000527,0.000869,0.000526,0.000869,0.000869,4301660
2020-04-19,0.000869,0.001238,0.000863,0.001238,0.001238,3822904
2020-04-20,0.001239,0.001428,0.001115,0.001427,0.001427,1430448
2020-04-21,0.001430,0.002004,0.001376,0.001999,0.001999,5376679
2020-04-22,0.001999,0.002263,0.001925,0.002263,0.002263,5626016
2020-04-23,0.002262,0.002313,0.001906,0.001912,0.001912,5723420
2020-04-24,0.001912,0.001921,0.001713,0.001715,0.001715,4452552
2020-04-25,0.001714,0.001955,0.001622,0.001954,0.001954,6274043
2020-04-26,0.001958,0.002375,0.001958,0.002371,0.002371,5236057
2020-04-27,0.002370,0.002387,0.002215,0.002227,0.002227,5611911
2020-04-28,0.002227,0.002337,0.002207,0.002335,0.002335,5153498
2020-04-29,0.002334,0.002872,0.002316,0.002845,0.002845,4208042
2020-04-30,0.002846,0.003335,0.002839,0.003291,0.003291,5312955
2020-05-01,0.003291,0.003641,0.003238,0.003643,0.003643,3717944
2020-05-02,0.003644,0.004114,0.003607,0.003916,0.003916,5515641
2020-05-03,0.003915,0.003973,0.003562,0.003652,0.003652,3774310
2020-05-04,0.003652,0.004142,0.003439,0.004142,0.004142,6711065
2020-05-05,0.004141,0.004615,0.004089,0.004549,0.004549,5345149
2020-05-06,0.004553,0.004813,0.004495,0.004550,0.004550,4382728
2020-05-07,0.004550,0.004957,0.004511,0.004936,0.004936,2398026
2020-05-08,0.004936,0.004950,0.004241,0.004282,0.004282,2918844
2020-05-09,0.004281,0.004434,0.003960,0.004380,0.004380,5154978
2020-05-10,0.004380,0.004520,0.003948,0.004503,0.004503,3696386
2020-05-11,0.004500,0.004558,0.004378,0.004474,0.004474,3187490
2020-05-12,0.004476,0.004691,0.004474,0.004628,0.004628,2561502
2020-05-13,0.004628,0.005192,0.004569,0.005185,0.005185,3834485
2020-05-14,0.005185,0.005300,0.004919,0.005000,0.005000,3188901
2020-05-15,0.004999,0.005010,0.004807,0.004961,0.004961,2642113
2020-05-16,0.004957,0.005131,0.004472,0.004522,0.004522,2410382
2020-05-17,0.004522,0.004533,0.004202,0.004203,0.004203,3631305
2020-05-18,0.004204,0.004426,0.003762,0.003762,0.003762,3657473
2020-05-19,0.003764,0.003774,0.002869,0.002904,0.002904,6533374
2020-05-20,0.002902,0.003346,0.002902,0.003293,0.003293,5404987
2020-05-21,0.003298,0.003365,0.002858,0.003049,0.003049,2887522
2020-05-22,0.003050,0.003069,0.002869,0.003015,0.003015,2274063
2020-05-23,0.003015,0.003104,0.002960,0.003097,0.003097,1654859
2020-05-24,0.003096,0.003438,0.003088,0.003188,0.003188,3170267
2020-05-25,0.003187,0.003582,0.003079,0.003299,0.003299,1959105
2020-05-26,0.003300,0.003645,0.003286,0.003639,0.003639,3931702
2020-05-27,0.003639,0.003988,0.003636,0.003982,0.003982,3427990
2020-05-28,0.003982,0.003992,0.003850,0.003904,0.003904,1683481
2020-05-29,0.003905,0.004061,0.003874,0.003919,0.003919,970420
2020-05-30,0.003944,0.004163,0.003885,0.004106,0.004106,1271386
2020-05-31,0.004107,0.004144,0.003711,0.003720,0.003720,1597511
2020-06-01,0.003722,0.003754,0.003576,0.003732,0.003732,2521624
2020-06-02,0.003736,0.003756,0.003087,0.003087,0.003087,3080872
2020-06-03,0.003087,0.003302,0.003087,0.003302,0.003302,2335812
2020-06-04,0.003304,0.003381,0.003230,0.003300,0.003300,1469631
2020-06-05,0.003300,0.003300,0.003033,0.003073,0.003073,1644219
2020-06-06,0.003074,0.003112,0.002746,0.002746,0.002746,2169410
2020-06-07,0.002746,0.002811,0.002623,0.002663,0.002663,1613878
2020-06-08,0.002664,0.002734,0.002348,0.002394,0.002394,1487445
2020-06-09,0.002394,0.002865,0.002377,0.002864,0.002864,2698209
2020-06-10,0.002865,0.003120,0.002861,0.003120,0.003120,2110024
2020-06-11,0.003121,0.003135,0.002790,0.002844,0.002844,1957512
2020-06-12,0.002844,0.003037,0.002832,0.003001,0.003001,1115993
2020-06-13,0.003002,0.003004,0.002855,0.002875,0.002875,1191617
2020-06-14,0.002874,0.002918,0.002679,0.002711,0.002711,1218166
2020-06-15,0.002711,0.002716,0.002504,0.002521,0.002521,1569886
2020-06-16,0.002521,0.002644,0.002510,0.002596,0.002596,995358
2020-06-17,0.002596,0.002715,0.002595,0.002648,0.002648,1370700
2020-06-18,0.002648,0.002702,0.002584,0.002601,0.002601,1023102
2020-06-19,0.002600,0.002621,0.002483,0.002483,0.002483,1238188
2020-06-20,0.002483,0.002640,0.002476,0.002631,0.002631,1105284
2020-06-21,0.002625,0.002708,0.002579,0.002596,0.002596,1198582
2020-06-22,0.002596,0.002686,0.002588,0.002660,0.002660,1464980
2020-06-23,0.002660,0.002697,0.002564,0.002575,0.002575,1032807
2020-06-24,0.002575,0.002605,0.002464,0.002480,0.002480,1052438
2020-06-25,0.002486,0.002548,0.002445,0.002445,0.002445,916274
2020-06-26,0.002444,0.002485,0.002415,0.002445,0.002445,1082648
2020-06-27,0.002445,0.002462,0.002252,0.002266,0.002266,1162215
2020-06-28,0.002266,0.002377,0.002155,0.002316,0.002316,967387
2020-06-29,0.002315,0.002330,0.002234,0.002289,0.002289,1026573
2020-06-30,0.002288,0.002503,0.002287,0.002494,0.002494,653867
2020-07-01,0.002495,0.002669,0.002486,0.002659,0.002659,1259016
2020-07-02,0.002661,0.002803,0.002566,0.002646,0.002646,1296558
2020-07-03,0.002647,0.002655,0.002529,0.002567,0.002567,804504
2020-07-04,0.002565,0.002685,0.002468,0.002679,0.002679,790146
2020-07-05,0.002678,0.002691,0.002475,0.002617,0.002617,1047625
2020-07-06,0.002617,0.002686,0.002562,0.002678,0.002678,941079
2020-07-07,0.002678,0.002794,0.002581,0.002746,0.002746,890028
2020-07-08,0.002746,0.002843,0.002682,0.002816,0.002816,1166784
2020-07-09,0.002816,0.002920,0.002735,0.002868,0.002868,1071545
2020-07-10,0.002867,0.002931,0.002799,0.002880,0.002880,834830
2020-07-11,0.002881,0.002884,0.002717,0.002733,0.002733,884476
2020-07-12,0.002733,0.002943,0.002728,0.002874,0.002874,1228503
2020-07-13,0.002874,0.002993,0.002829,0.002846,0.002846,1019661
2020-07-14,0.002846,0.002956,0.002842,0.002895,0.002895,1014743
2020-07-15,0.002894,0.002899,0.002759,0.002790,0.002790,1018593
2020-07-16,0.002790,0.002814,0.002734,0.002758,0.002758,1241547
2020-07-17,0.002757,0.002773,0.002693,0.002764,0.002764,1058673
2020-07-18,0.002765,0.002875,0.002763,0.002840,0.002840,1205561
2020-07-19,0.002839,0.003230,0.002837,0.003102,0.003102,2482942
2020-07-20,0.003102,0.003111,0.002796,0.002838,0.002838,1360418
2020-07-21,0.002837,0.003002,0.002804,0.002919,0.002919,1296158
2020-07-22,0.002919,0.003377,0.002901,0.003374,0.003374,1623138
2020-07-23,0.003374,0.003543,0.003273,0.003447,0.003447,1427819
2020-07-24,0.003447,0.003444,0.003335,0.003421,0.003421,1991125
2020-07-25,0.003423,0.003617,0.003423,0.003597,0.003597,1715241
2020-07-26,0.003598,0.003751,0.003430,0.003431,0.003431,1570192
2020-07-27,0.003432,0.005155,0.003432,0.004857,0.004857,2541822
2020-07-28,0.004859,0.005072,0.004338,0.004411,0.004411,1742423
2020-07-29,0.004412,0.005947,0.004235,0.004504,0.004504,3179345
2020-07-30,0.004504,0.004566,0.004291,0.004487,0.004487,2191788
2020-07-31,0.004487,0.004501,0.003090,0.003387,0.003387,5013760
2020-08-01,0.003383,0.003859,0.003241,0.003827,0.003827,2471967
2020-08-02,0.003826,0.003826,0.003137,0.003238,0.003238,1886646
2020-08-03,0.003238,0.003486,0.003233,0.003294,0.003294,1344617
2020-08-04,0.003294,0.003790,0.003045,0.003085,0.003085,1815002
2020-08-05,0.003085,0.003439,0.003010,0.003091,0.003091,1330718
2020-08-06,0.003091,0.003196,0.002991,0.003196,0.003196,1359767
2020-08-07,0.003196,0.003357,0.002932,0.002978,0.002978,1574116
2020-08-08,0.002981,0.003007,0.002830,0.003003,0.003003,1183959
2020-08-09,0.003006,0.003044,0.002800,0.002857,0.002857,1249511
2020-08-10,0.002857,0.003052,0.002130,0.002624,0.002624,1495638
2020-08-11,0.002623,0.002628,0.002374,0.002427,0.002427,1038004
2020-08-12,0.002428,0.002494,0.002152,0.002297,0.002297,1593220
2020-08-13,0.002297,0.002359,0.002107,0.002141,0.002141,1170265
2020-08-14,0.002158,0.002218,0.001845,0.001991,0.001991,1200813
2020-08-15,0.001991,0.002149,0.001911,0.002097,0.002097,737480
2020-08-16,0.002097,0.002320,0.001933,0.002246,0.002246,922597
2020-08-17,0.002246,0.002313,0.002098,0.002098,0.002098,1002354
2020-08-18,0.002099,0.002253,0.002091,0.002150,0.002150,1005889
2020-08-19,0.002151,0.002414,0.002052,0.002104,0.002104,765934
2020-08-20,0.002104,0.002260,0.002032,0.002212,0.002212,902814
2020-08-21,0.002214,0.002316,0.002108,0.002120,0.002120,1248107
2020-08-22,0.002118,0.002178,0.002035,0.002051,0.002051,778212
2020-08-23,0.002051,0.002226,0.002040,0.002182,0.002182,861197
2020-08-24,0.002182,0.002707,0.002166,0.002703,0.002703,1520188
2020-08-25,0.002703,0.002711,0.002437,0.002440,0.002440,1284973
2020-08-26,0.002439,0.002540,0.002297,0.002307,0.002307,899024
2020-08-27,0.002306,0.002385,0.002254,0.002283,0.002283,939870
2020-08-28,0.002283,0.002453,0.002262,0.002372,0.002372,851772
2020-08-29,0.002371,0.002442,0.002207,0.002227,0.002227,1054258
2020-08-30,0.002227,0.002270,0.002174,0.002222,0.002222,1135100
2020-08-31,0.002222,0.002232,0.002078,0.002079,0.002079,1337922
2020-09-01,0.002079,0.002233,0.002059,0.002115,0.002115,1028876
2020-09-02,0.002115,0.002176,0.002027,0.002054,0.002054,1080413
2020-09-03,0.002054,0.002079,0.001822,0.001841,0.001841,1131850
2020-09-04,0.001842,0.001884,0.001741,0.001782,0.001782,664604
2020-09-05,0.001783,0.001948,0.001649,0.001683,0.001683,776252
2020-09-06,0.001683,0.001834,0.001574,0.001743,0.001743,568790
2020-09-07,0.001749,0.001762,0.001687,0.001703,0.001703,597891
2020-09-08,0.001702,0.001845,0.001650,0.001824,0.001824,926842
2020-09-09,0.001823,0.002449,0.001746,0.002233,0.002233,1824093
2020-09-10,0.002233,0.002476,0.002230,0.002391,0.002391,869147
2020-09-11,0.002391,0.002720,0.002039,0.002510,0.002510,700095
2020-09-12,0.002512,0.002536,0.002061,0.002275,0.002275,768652
2020-09-13,0.002275,0.002280,0.002115,0.002142,0.002142,764667
2020-09-14,0.002141,0.002143,0.001768,0.001797,0.001797,1449787
2020-09-15,0.001797,0.002000,0.001797,0.001975,0.001975,895204
2020-09-16,0.001976,0.002044,0.001857,0.002035,0.002035,643301
2020-09-17,0.002035,0.002340,0.001874,0.002330,0.002330,1194497
2020-09-18,0.002330,0.002764,0.002233,0.002372,0.002372,1122734
2020-09-19,0.002373,0.002916,0.002306,0.002837,0.002837,1312176
2020-09-20,0.002837,0.002912,0.002560,0.002903,0.002903,1139303
2020-09-21,0.002903,0.003419,0.002884,0.003146,0.003146,1826899
2020-09-22,0.003147,0.003203,0.002878,0.002974,0.002974,1166546
2020-09-23,0.002958,0.002965,0.002628,0.002679,0.002679,1206755
2020-09-24,0.002677,0.002838,0.002657,0.002829,0.002829,1034584
2020-09-25,0.002826,0.002951,0.002790,0.002938,0.002938,922200
2020-09-26,0.002938,0.003133,0.002772,0.003132,0.003132,922391
2020-09-27,0.003140,0.003185,0.002977,0.002981,0.002981,1035754
2020-09-28,0.003000,0.003401,0.003000,0.003216,0.003216,1468432
2020-09-29,0.003217,0.003219,0.003042,0.003190,0.003190,1272134
2020-09-30,0.003191,0.003191,0.003024,0.003096,0.003096,1074201
2020-10-01,0.003098,0.003112,0.002827,0.002941,0.002941,1454534
2020-10-02,0.002941,0.002953,0.002760,0.002807,0.002807,1235995
2020-10-03,0.002816,0.003087,0.002816,0.003051,0.003051,906359
2020-10-04,0.003053,0.003056,0.002893,0.003027,0.003027,996112
2020-10-05,0.003027,0.003147,0.002970,0.003022,0.003022,1301616
2020-10-06,0.003022,0.003028,0.002789,0.002790,0.002790,1246677
2020-10-07,0.002801,0.003037,0.002764,0.003028,0.003028,1159395
2020-10-08,0.003030,0.003290,0.002955,0.003211,0.003211,1810689
2020-10-09,0.003208,0.003229,0.003064,0.003170,0.003170,1364288
2020-10-10,0.003170,0.003415,0.003168,0.003393,0.003393,1214316
2020-10-11,0.003393,0.003411,0.002758,0.003131,0.003131,2762306
2020-10-12,0.003131,0.003173,0.002935,0.003086,0.003086,1479822
2020-10-13,0.003086,0.003248,0.003066,0.003175,0.003175,1381584
2020-10-14,0.003174,0.003244,0.002963,0.003017,0.003017,1328842
2020-10-15,0.003015,0.003282,0.002989,0.003208,0.003208,1382119
2020-10-16,0.003208,0.003277,0.003118,0.003230,0.003230,1091893
2020-10-17,0.003228,0.003336,0.003213,0.003290,0.003290,1213413
2020-10-18,0.003291,0.003426,0.003223,0.003416,0.003416,1145494
2020-10-19,0.003418,0.003555,0.003296,0.003434,0.003434,1903102
2020-10-20,0.003432,0.003942,0.003425,0.003923,0.003923,1952123
2020-10-21,0.003926,0.004494,0.003867,0.003944,0.003944,2607790
2020-10-22,0.003953,0.004422,0.003944,0.004334,0.004334,1773933
2020-10-23,0.004337,0.005024,0.004333,0.004897,0.004897,1299047
2020-10-24,0.004898,0.005567,0.004813,0.005508,0.005508,3534888
2020-10-25,0.005507,0.007199,0.005505,0.006446,0.006446,6349847
2020-10-26,0.006447,0.006580,0.005271,0.006114,0.006114,3182938
2020-10-27,0.006115,0.006726,0.005853,0.006378,0.006378,3253390
2020-10-28,0.006381,0.007383,0.006381,0.007262,0.007262,3903191
2020-10-29,0.007262,0.007430,0.006884,0.007247,0.007247,3362920
2020-10-30,0.007245,0.008961,0.006868,0.008804,0.008804,11887691
2020-10-31,0.008804,0.010716,0.008725,0.010686,0.010686,15155918
2020-11-01,0.010687,0.011422,0.009184,0.010939,0.010939,18009523
2020-11-02,0.010950,0.011324,0.009686,0.010512,0.010512,16102885
2020-11-03,0.010508,0.010566,0.007502,0.008815,0.008815,15539747
2020-11-04,0.008827,0.009587,0.008166,0.009338,0.009338,12492642
2020-11-05,0.009338,0.009416,0.006721,0.007207,0.007207,10169741
2020-11-06,0.007207,0.007784,0.006011,0.007036,0.007036,9067385
2020-11-07,0.007040,0.007078,0.006048,0.006221,0.006221,6458923
2020-11-08,0.006218,0.006289,0.004824,0.005538,0.005538,7587027
2020-11-09,0.005537,0.006932,0.005285,0.006932,0.006932,6712346
2020-11-10,0.006931,0.007841,0.005737,0.006193,0.006193,7560124
2020-11-11,0.006192,0.007840,0.005711,0.006828,0.006828,8554717
2020-11-12,0.006828,0.007004,0.006275,0.006720,0.006720,6938152
2020-11-13,0.006720,0.007342,0.006706,0.007064,0.007064,7151246
2020-11-14,0.007065,0.007065,0.006094,0.006601,0.006601,6228822
2020-11-15,0.006602,0.006966,0.006412,0.006643,0.006643,7075362
2020-11-16,0.006643,0.007543,0.006464,0.006765,0.006765,10326919
2020-11-17,0.005808,0.006397,0.004317,0.005424,0.005424,13237519
2020-11-18,0.005422,0.005528,0.004089,0.005306,0.005306,9709127
2020-11-19,0.005307,0.005307,0.002893,0.003922,0.003922,8330483
2020-11-20,0.003924,0.003924,0.001637,0.002705,0.002705,9509738
2020-11-21,0.002705,0.003364,0.002694,0.003334,0.003334,3613552
2020-11-22,0.003334,0.003376,0.003037,0.003117,0.003117,3097218
2020-11-23,0.003116,0.003191,0.002769,0.003155,0.003155,3458774
2020-11-24,0.003155,0.003155,0.002550,0.002596,0.002596,3738814
2020-11-25,0.002596,0.002613,0.002274,0.002407,0.002407,2499506
2020-11-26,0.002407,0.002641,0.002118,0.002448,0.002448,3184359
2020-11-27,0.002449,0.002541,0.002325,0.002498,0.002498,2406460
2020-11-28,0.002498,0.003566,0.002475,0.003228,0.003228,3671104
2020-11-29,0.003228,0.003451,0.003186,0.003248,0.003248,3004522
2020-11-30,0.003248,0.003398,0.002924,0.003395,0.003395,3820414
2020-12-01,0.003395,0.003584,0.003198,0.003401,0.003401,3742398
2020-12-02,0.003401,0.003401,0.003104,0.003221,0.003221,2764739
2020-12-03,0.003220,0.003260,0.003004,0.003115,0.003115,2428309
2020-12-04,0.003115,0.003125,0.002763,0.002774,0.002774,2579115
2020-12-05,0.002770,0.002824,0.002405,0.002772,0.002772,987767
2020-12-06,0.002773,0.002786,0.002442,0.002530,0.002530,3078905
2020-12-07,0.002530,0.002680,0.002530,0.002624,0.002624,2472512
2020-12-08,0.002624,0.002628,0.002404,0.002444,0.002444,2101301
2020-12-09,0.002443,0.003117,0.002413,0.002771,0.002771,3144948
2020-12-10,0.002772,0.003168,0.002681,0.002973,0.002973,4076545
2020-12-11,0.002973,0.003082,0.002863,0.002988,0.002988,2705543
2020-12-12,0.002988,0.003536,0.002943,0.003484,0.003484,3178414
2020-12-13,0.003484,0.003792,0.003420,0.003626,0.003626,3686530
2020-12-14,0.003626,0.003675,0.003318,0.003318,0.003318,2870257
2020-12-15,0.003318,0.003449,0.003257,0.003356,0.003356,3363146
2020-12-16,0.003356,0.003573,0.003225,0.003573,0.003573,3121870
2020-12-17,0.003573,0.004245,0.003572,0.004231,0.004231,4713755
2020-12-18,0.004230,0.004585,0.004073,0.004189,0.004189,3851960
2020-12-19,0.004191,0.004191,0.003865,0.004099,0.004099,4216576
2020-12-20,0.004100,0.004100,0.003811,0.003972,0.003972,3273692
2020-12-21,0.003967,0.004215,0.003489,0.004124,0.004124,4703053
2020-12-22,0.004118,0.004179,0.003857,0.004030,0.004030,4144330
2020-12-23,0.004030,0.004062,0.003796,0.003814,0.003814,4304123
2020-12-24,0.003812,0.004246,0.003744,0.004244,0.004244,4005630
2020-12-25,0.004241,0.004937,0.004201,0.004920,0.004920,4563023
2020-12-26,0.004919,0.005099,0.004653,0.004741,0.004741,4646484
2020-12-27,0.004741,0.005231,0.004638,0.004976,0.004976,4414690
2020-12-28,0.004973,0.006455,0.004919,0.006406,0.006406,5959987
2020-12-29,0.006405,0.006706,0.006072,0.006623,0.006623,6643045
2020-12-30,0.006623,0.006845,0.006345,0.006723,0.006723,7536543
2020-12-31,0.006723,0.010492,0.006674,0.010492,0.010492,11651314
2021-01-01,0.010492,0.011047,0.008248,0.009740,0.009740,13866535
2021-01-02,0.009741,0.009741,0.007027,0.008631,0.008631,12573682
2021-01-03,0.008637,0.008994,0.007492,0.008764,0.008764,12362004
2021-01-04,0.008751,0.010744,0.008470,0.009355,0.009355,10361959
2021-01-05,0.009354,0.009883,0.008649,0.009220,0.009220,9958710
2021-01-06,0.009215,0.009510,0.008659,0.009190,0.009190,9754624
2021-01-07,0.009187,0.009991,0.008302,0.009471,0.009471,9031725
2021-01-08,0.009476,0.010348,0.008559,0.009163,0.009163,9403596
2021-01-09,0.009163,0.009389,0.008086,0.008986,0.008986,8703840
2021-01-10,0.008986,0.009097,0.008281,0.008550,0.008550,9275166
2021-01-11,0.008548,0.008548,0.006498,0.007711,0.007711,8888972
